-49.765 1.04157e-10 -1.30903e-21 2.47871e-33 nan nan nan nan
-49.76 1.04188e-10 -1.31066e-21 2.48587e-33 nan nan nan nan
-49.755 1.04219e-10 -1.31233e-21 2.4932e-33 nan nan nan nan
-49.75 1.04251e-10 -1.31403e-21 2.50068e-33 nan nan nan nan
-49.745 1.04284e-10 -1.31577e-21 2.50832e-33 nan nan nan nan
-49.74 1.04317e-10 -1.31754e-21 2.51612e-33 nan nan nan nan
-49.735 1.04351e-10 -1.31935e-21 2.52409e-33 nan nan nan nan
-49.73 1.04386e-10 -1.32119e-21 2.53221e-33 nan nan nan nan
-49.725 1.04421e-10 -1.32307e-21 2.54049e-33 nan nan nan nan
-49.72 1.04457e-10 -1.32498e-21 2.54894e-33 nan nan nan nan
-49.715 1.04494e-10 -1.32693e-21 2.55755e-33 nan nan nan nan
-49.71 1.04531e-10 -1.32892e-21 2.56632e-33 nan nan nan nan
-49.705 1.04569e-10 -1.33094e-21 2.57526e-33 nan nan nan nan
-49.7 1.04608e-10 -1.33299e-21 2.58435e-33 nan nan nan nan
-49.695 1.04647e-10 -1.33508e-21 2.59362e-33 nan nan nan nan
-49.69 1.04687e-10 -1.33721e-21 2.60304e-33 nan nan nan nan
-49.685 1.04728e-10 -1.33937e-21 2.61264e-33 nan nan nan nan
-49.68 1.04769e-10 -1.34157e-21 2.6224e-33 nan nan nan nan
-49.675 1.04811e-10 -1.34381e-21 2.63233e-33 nan nan nan nan
-49.67 1.04853e-10 -1.34608e-21 2.64242e-33 nan nan nan nan
-49.665 1.04897e-10 -1.34838e-21 2.65268e-33 nan nan nan nan
-49.66 1.0494e-10 -1.35073e-21 2.66312e-33 nan nan nan nan
-49.655 1.04985e-10 -1.35311e-21 2.67372e-33 nan nan nan nan
-49.65 1.0503e-10 -1.35552e-21 2.68449e-33 nan nan nan nan
-49.645 1.05076e-10 -1.35797e-21 2.69543e-33 nan nan nan nan
-49.64 1.05122e-10 -1.36046e-21 2.70655e-33 nan nan nan nan
-49.635 1.0517e-10 -1.36299e-21 2.71783e-33 nan nan nan nan
-49.63 1.05217e-10 -1.36555e-21 2.72929e-33 nan nan nan nan
-49.625 1.05266e-10 -1.36814e-21 2.74092e-33 nan nan nan nan
-49.62 1.05315e-10 -1.37078e-21 2.75273e-33 nan nan nan nan
-49.615 1.05365e-10 -1.37345e-21 2.76472e-33 nan nan nan nan
-49.61 1.05415e-10 -1.37615e-21 2.77687e-33 nan nan nan nan
-49.605 1.05466e-10 -1.3789e-21 2.78921e-33 nan nan nan nan
-49.6 1.05518e-10 -1.38168e-21 2.80172e-33 nan nan nan nan
-49.595 1.0557e-10 -1.3845e-21 2.81442e-33 nan nan nan nan
-49.59 1.05623e-10 -1.38735e-21 2.82729e-33 nan nan nan nan
-49.585 1.05677e-10 -1.39024e-21 2.84034e-33 nan nan nan nan
-49.58 1.05732e-10 -1.39317e-21 2.85357e-33 nan nan nan nan
-49.575 1.05787e-10 -1.39614e-21 2.86698e-33 nan nan nan nan
-49.57 1.05842e-10 -1.39914e-21 2.88058e-33 nan nan nan nan
-49.565 1.05899e-10 -1.40219e-21 2.89436e-33 nan nan nan nan
-49.56 1.05956e-10 -1.40526e-21 2.90832e-33 nan nan nan nan
-49.555 1.06013e-10 -1.40838e-21 2.92247e-33 nan nan nan nan
-49.55 1.06072e-10 -1.41153e-21 2.9368e-33 nan nan nan nan
-49.545 1.06131e-10 -1.41473e-21 2.95133e-33 nan nan nan nan
-49.54 1.0619e-10 -1.41796e-21 2.96604e-33 nan nan nan nan
-49.535 1.06251e-10 -1.42122e-21 2.98093e-33 nan nan nan nan
-49.53 1.06312e-10 -1.42453e-21 2.99602e-33 nan nan nan nan
-49.525 1.06373e-10 -1.42787e-21 3.0113e-33 nan nan nan nan
-49.52 1.06436e-10 -1.43126e-21 3.02677e-33 nan nan nan nan
-49.515 1.06499e-10 -1.43468e-21 3.04244e-33 nan nan nan nan
-49.51 1.06563e-10 -1.43813e-21 3.05829e-33 nan nan nan nan
-49.505 1.06627e-10 -1.44163e-21 3.07434e-33 nan nan nan nan
-49.4999 1.06692e-10 -1.44517e-21 3.09059e-33 nan nan nan nan
-49.4949 1.06758e-10 -1.44874e-21 3.10704e-33 nan nan nan nan
-49.4899 1.06824e-10 -1.45235e-21 3.12368e-33 nan nan nan nan
-49.4849 1.06891e-10 -1.45601e-21 3.14052e-33 nan nan nan nan
-49.4799 1.06959e-10 -1.4597e-21 3.15756e-33 nan nan nan nan
-49.4749 1.07027e-10 -1.46343e-21 3.1748e-33 nan nan nan nan
-49.4699 1.07096e-10 -1.4672e-21 3.19225e-33 nan nan nan nan
-49.4649 1.07166e-10 -1.47101e-21 3.20989e-33 nan nan nan nan
-49.4599 1.07236e-10 -1.47485e-21 3.22774e-33 nan nan nan nan
-49.4549 1.07307e-10 -1.47874e-21 3.2458e-33 nan nan nan nan
-49.4499 1.07379e-10 -1.48267e-21 3.26406e-33 nan nan nan nan
-49.4449 1.07451e-10 -1.48663e-21 3.28254e-33 nan nan nan nan
-49.4399 1.07524e-10 -1.49064e-21 3.30122e-33 nan nan nan nan
-49.4349 1.07598e-10 -1.49469e-21 3.32011e-33 nan nan nan nan
-49.4299 1.07672e-10 -1.49877e-21 3.33921e-33 nan nan nan nan
-49.4249 1.07747e-10 -1.5029e-21 3.35852e-33 nan nan nan nan
-49.4199 1.07823e-10 -1.50707e-21 3.37805e-33 nan nan nan nan
-49.4149 1.07899e-10 -1.51127e-21 3.3978e-33 nan nan nan nan
-49.4099 1.07976e-10 -1.51552e-21 3.41776e-33 nan nan nan nan
-49.4049 1.08054e-10 -1.51981e-21 3.43793e-33 nan nan nan nan
-49.3999 1.08133e-10 -1.52414e-21 3.45833e-33 nan nan nan nan
-49.3949 1.08212e-10 -1.52851e-21 3.47895e-33 nan nan nan nan
-49.3899 1.08292e-10 -1.53292e-21 3.49978e-33 nan nan nan nan
-49.3849 1.08372e-10 -1.53737e-21 3.52084e-33 nan nan nan nan
-49.3799 1.08453e-10 -1.54186e-21 3.54213e-33 nan nan nan nan
-49.3749 1.08535e-10 -1.54639e-21 3.56364e-33 nan nan nan nan
-49.3699 1.08617e-10 -1.55097e-21 3.58538e-33 nan nan nan nan
-49.3649 1.08701e-10 -1.55558e-21 3.60734e-33 nan nan nan nan
-49.3599 1.08784e-10 -1.56024e-21 3.62954e-33 nan nan nan nan
-49.3549 1.08869e-10 -1.56494e-21 3.65196e-33 nan nan nan nan
-49.3499 1.08954e-10 -1.56968e-21 3.67462e-33 nan nan nan nan
-49.3449 1.0904e-10 -1.57447e-21 3.69751e-33 nan nan nan nan
-49.3399 1.09127e-10 -1.57929e-21 3.72064e-33 nan nan nan nan
-49.3349 1.09214e-10 -1.58416e-21 3.74401e-33 nan nan nan nan
-49.3299 1.09302e-10 -1.58907e-21 3.76761e-33 nan nan nan nan
-49.3249 1.0939e-10 -1.59402e-21 3.79145e-33 nan nan nan nan
-49.3199 1.0948e-10 -1.59902e-21 3.81554e-33 nan nan nan nan
-49.3149 1.0957e-10 -1.60406e-21 3.83987e-33 nan nan nan nan
-49.3099 1.0966e-10 -1.60914e-21 3.86444e-33 nan nan nan nan
-49.3049 1.09752e-10 -1.61426e-21 3.88926e-33 nan nan nan nan
-49.2999 1.09844e-10 -1.61943e-21 3.91432e-33 nan nan nan nan
-49.2949 1.09937e-10 -1.62464e-21 3.93964e-33 nan nan nan nan
-49.2899 1.1003e-10 -1.6299e-21 3.9652e-33 nan nan nan nan
-49.2849 1.10124e-10 -1.63519e-21 3.99102e-33 nan nan nan nan
-49.2799 1.10219e-10 -1.64053e-21 4.01709e-33 nan nan nan nan
-49.2749 1.10314e-10 -1.64592e-21 4.04342e-33 nan nan nan nan
-49.2699 1.10411e-10 -1.65135e-21 4.07e-33 nan nan nan nan
-49.2649 1.10507e-10 -1.65682e-21 4.09685e-33 nan nan nan nan
-49.2599 1.10605e-10 -1.66234e-21 4.12395e-33 nan nan nan nan
-49.2549 1.10703e-10 -1.6679e-21 4.15132e-33 nan nan nan nan
-49.2499 1.10802e-10 -1.67351e-21 4.17895e-33 nan nan nan nan
-49.2449 1.10902e-10 -1.67916e-21 4.20685e-33 nan nan nan nan
-49.2399 1.11002e-10 -1.68486e-21 4.23502e-33 nan nan nan nan
-49.2349 1.11103e-10 -1.6906e-21 4.26345e-33 nan nan nan nan
-49.2299 1.11205e-10 -1.69639e-21 4.29216e-33 nan nan nan nan
-49.2249 1.11307e-10 -1.70222e-21 4.32114e-33 nan nan nan nan
-49.2199 1.1141e-10 -1.7081e-21 4.35039e-33 nan nan nan nan
-49.2149 1.11514e-10 -1.71402e-21 4.37993e-33 nan nan nan nan
-49.2099 1.11619e-10 -1.71999e-21 4.40974e-33 nan nan nan nan
-49.2049 1.11724e-10 -1.72601e-21 4.43983e-33 nan nan nan nan
-49.1999 1.1183e-10 -1.73207e-21 4.4702e-33 nan nan nan nan
-49.1949 1.11936e-10 -1.73818e-21 4.50086e-33 nan nan nan nan
-49.1899 1.12044e-10 -1.74433e-21 4.53181e-33 nan nan nan nan
-49.1849 1.12152e-10 -1.75054e-21 4.56304e-33 nan nan nan nan
-49.1799 1.1226e-10 -1.75678e-21 4.59457e-33 nan nan nan nan
-49.1749 1.1237e-10 -1.76308e-21 4.62638e-33 nan nan nan nan
-49.1699 1.1248e-10 -1.76942e-21 4.65849e-33 nan nan nan nan
-49.1649 1.12591e-10 -1.77581e-21 4.6909e-33 nan nan nan nan
-49.1599 1.12702e-10 -1.78225e-21 4.72361e-33 nan nan nan nan
-49.1549 1.12814e-10 -1.78873e-21 4.75662e-33 nan nan nan nan
-49.1499 1.12927e-10 -1.79527e-21 4.78993e-33 nan nan nan nan
-49.1449 1.13041e-10 -1.80185e-21 4.82354e-33 nan nan nan nan
-49.1399 1.13155e-10 -1.80848e-21 4.85746e-33 nan nan nan nan
-49.1349 1.1327e-10 -1.81515e-21 4.8917e-33 nan nan nan nan
-49.1299 1.13386e-10 -1.82188e-21 4.92624e-33 nan nan nan nan
-49.1249 1.13502e-10 -1.82865e-21 4.96109e-33 nan nan nan nan
-49.1199 1.1362e-10 -1.83548e-21 4.99627e-33 nan nan nan nan
-49.1149 1.13737e-10 -1.84235e-21 5.03176e-33 nan nan nan nan
-49.1099 1.13856e-10 -1.84927e-21 5.06757e-33 nan nan nan nan
-49.1049 1.13975e-10 -1.85624e-21 5.1037e-33 nan nan nan nan
-49.0999 1.14095e-10 -1.86327e-21 5.14016e-33 nan nan nan nan
-49.0949 1.14216e-10 -1.87034e-21 5.17695e-33 nan nan nan nan
-49.0899 1.14338e-10 -1.87746e-21 5.21406e-33 nan nan nan nan
-49.0849 1.1446e-10 -1.88463e-21 5.25151e-33 nan nan nan nan
-49.0799 1.14583e-10 -1.89185e-21 5.28929e-33 nan nan nan nan
-49.0749 1.14706e-10 -1.89912e-21 5.32741e-33 nan nan nan nan
-49.0699 1.1483e-10 -1.90645e-21 5.36587e-33 nan nan nan nan
-49.0649 1.14955e-10 -1.91382e-21 5.40466e-33 nan nan nan nan
-49.0599 1.15081e-10 -1.92125e-21 5.44381e-33 nan nan nan nan
-49.0549 1.15208e-10 -1.92872e-21 5.4833e-33 nan nan nan nan
-49.0499 1.15335e-10 -1.93625e-21 5.52314e-33 nan nan nan nan
-49.0449 1.15463e-10 -1.94383e-21 5.56333e-33 nan nan nan nan
-49.0399 1.15591e-10 -1.95146e-21 5.60387e-33 nan nan nan nan
-49.0349 1.15721e-10 -1.95915e-21 5.64477e-33 nan nan nan nan
-49.0299 1.15851e-10 -1.96689e-21 5.68603e-33 nan nan nan nan
-49.0249 1.15982e-10 -1.97467e-21 5.72765e-33 nan nan nan nan
-49.0199 1.16113e-10 -1.98252e-21 5.76964e-33 nan nan nan nan
-49.0149 1.16245e-10 -1.99041e-21 5.812e-33 nan nan nan nan
-49.0099 1.16378e-10 -1.99836e-21 5.85472e-33 nan nan nan nan
-49.0049 1.16512e-10 -2.00636e-21 5.89782e-33 nan nan nan nan
-48.9999 1.16646e-10 -2.01442e-21 5.94129e-33 nan nan nan nan
-48.9949 1.16781e-10 -2.02253e-21 5.98514e-33 nan nan nan nan
-48.9899 1.16917e-10 -2.03069e-21 6.02937e-33 nan nan nan nan
-48.9849 1.17054e-10 -2.03891e-21 6.07399e-33 nan nan nan nan
-48.9799 1.17191e-10 -2.04718e-21 6.11899e-33 nan nan nan nan
-48.9749 1.17329e-10 -2.05551e-21 6.16438e-33 nan nan nan nan
-48.9699 1.17468e-10 -2.06389e-21 6.21017e-33 nan nan nan nan
-48.9649 1.17608e-10 -2.07233e-21 6.25635e-33 nan nan nan nan
-48.9599 1.17748e-10 -2.08082e-21 6.30293e-33 nan nan nan nan
-48.9549 1.17889e-10 -2.08937e-21 6.34991e-33 nan nan nan nan
-48.9499 1.18031e-10 -2.09798e-21 6.39729e-33 nan nan nan nan
-48.9449 1.18173e-10 -2.10664e-21 6.44508e-33 nan nan nan nan
-48.9399 1.18317e-10 -2.11536e-21 6.49328e-33 nan nan nan nan
-48.9349 1.1846e-10 -2.12413e-21 6.5419e-33 nan nan nan nan
-48.9299 1.18605e-10 -2.13296e-21 6.59093e-33 nan nan nan nan
-48.9249 1.18751e-10 -2.14185e-21 6.64038e-33 nan nan nan nan
-48.9199 1.18897e-10 -2.15079e-21 6.69025e-33 nan nan nan nan
-48.9149 1.19044e-10 -2.15979e-21 6.74055e-33 nan nan nan nan
-48.9099 1.19191e-10 -2.16886e-21 6.79128e-33 nan nan nan nan
-48.9049 1.1934e-10 -2.17797e-21 6.84244e-33 nan nan nan nan
-48.8999 1.19489e-10 -2.18715e-21 6.89404e-33 nan nan nan nan
-48.8949 1.19639e-10 -2.19639e-21 6.94607e-33 nan nan nan nan
-48.8899 1.1979e-10 -2.20568e-21 6.99855e-33 nan nan nan nan
-48.8849 1.19941e-10 -2.21503e-21 7.05147e-33 nan nan nan nan
-48.8799 1.20093e-10 -2.22444e-21 7.10485e-33 nan nan nan nan
-48.8749 1.20246e-10 -2.23392e-21 7.15867e-33 nan nan nan nan
-48.8699 1.204e-10 -2.24345e-21 7.21295e-33 nan nan nan nan
-48.8649 1.20554e-10 -2.25304e-21 7.26769e-33 nan nan nan nan
-48.8599 1.20709e-10 -2.26269e-21 7.32289e-33 nan nan nan nan
-48.8549 1.20865e-10 -2.2724e-21 7.37856e-33 nan nan nan nan
-48.8499 1.21022e-10 -2.28218e-21 7.4347e-33 nan nan nan nan
-48.8449 1.21179e-10 -2.29201e-21 7.49131e-33 nan nan nan nan
-48.8399 1.21338e-10 -2.30191e-21 7.5484e-33 nan nan nan nan
-48.8349 1.21497e-10 -2.31186e-21 7.60597e-33 nan nan nan nan
-48.8299 1.21656e-10 -2.32188e-21 7.66402e-33 nan nan nan nan
-48.8249 1.21817e-10 -2.33196e-21 7.72256e-33 nan nan nan nan
-48.8199 1.21978e-10 -2.34211e-21 7.78159e-33 nan nan nan nan
-48.8149 1.2214e-10 -2.35231e-21 7.84112e-33 nan nan nan nan
-48.8099 1.22303e-10 -2.36258e-21 7.90115e-33 nan nan nan nan
-48.8049 1.22466e-10 -2.37291e-21 7.96168e-33 nan nan nan nan
-48.7999 1.22631e-10 -2.38331e-21 8.02272e-33 nan nan nan nan
-48.7949 1.22796e-10 -2.39377e-21 8.08426e-33 nan nan nan nan
-48.7899 1.22961e-10 -2.40429e-21 8.14632e-33 nan nan nan nan
-48.7849 1.23128e-10 -2.41488e-21 8.20891e-33 nan nan nan nan
-48.7799 1.23295e-10 -2.42553e-21 8.27201e-33 nan nan nan nan
-48.7749 1.23464e-10 -2.43625e-21 8.33564e-33 nan nan nan nan
-48.7699 1.23633e-10 -2.44703e-21 8.3998e-33 nan nan nan nan
-48.7649 1.23802e-10 -2.45788e-21 8.4645e-33 nan nan nan nan
-48.7599 1.23973e-10 -2.46879e-21 8.52973e-33 nan nan nan nan
-48.7549 1.24144e-10 -2.47977e-21 8.59551e-33 nan nan nan nan
-48.7499 1.24316e-10 -2.49082e-21 8.66183e-33 nan nan nan nan
-48.7449 1.24489e-10 -2.50193e-21 8.72871e-33 nan nan nan nan
-48.7399 1.24662e-10 -2.51311e-21 8.79614e-33 nan nan nan nan
-48.7349 1.24837e-10 -2.52436e-21 8.86413e-33 nan nan nan nan
-48.7299 1.25012e-10 -2.53567e-21 8.93269e-33 nan nan nan nan
-48.7249 1.25188e-10 -2.54706e-21 9.00181e-33 nan nan nan nan
-48.7199 1.25364e-10 -2.55851e-21 9.07151e-33 nan nan nan nan
-48.7149 1.25542e-10 -2.57003e-21 9.14179e-33 nan nan nan nan
-48.7099 1.2572e-10 -2.58161e-21 9.21265e-33 nan nan nan nan
-48.7049 1.25899e-10 -2.59327e-21 9.28409e-33 nan nan nan nan
-48.6999 1.26079e-10 -2.605e-21 9.35612e-33 nan nan nan nan
-48.6949 1.26259e-10 -2.61679e-21 9.42875e-33 nan nan nan nan
-48.6899 1.26441e-10 -2.62866e-21 9.50199e-33 nan nan nan nan
-48.6849 1.26623e-10 -2.6406e-21 9.57582e-33 nan nan nan nan
-48.6799 1.26806e-10 -2.6526e-21 9.65027e-33 nan nan nan nan
-48.6749 1.2699e-10 -2.66468e-21 9.72533e-33 nan nan nan nan
-48.6699 1.27174e-10 -2.67683e-21 9.80101e-33 nan nan nan nan
-48.6649 1.2736e-10 -2.68905e-21 9.87731e-33 nan nan nan nan
-48.6599 1.27546e-10 -2.70134e-21 9.95424e-33 nan nan nan nan
-48.6549 1.27733e-10 -2.71371e-21 1.00318e-32 nan nan nan nan
-48.6499 1.27921e-10 -2.72615e-21 1.011e-32 nan nan nan nan
-48.6449 1.28109e-10 -2.73866e-21 1.01889e-32 nan nan nan nan
-48.6399 1.28299e-10 -2.75124e-21 1.02684e-32 nan nan nan nan
-48.6349 1.28489e-10 -2.7639e-21 1.03485e-32 nan nan nan nan
-48.6299 1.2868e-10 -2.77663e-21 1.04293e-32 nan nan nan nan
-48.6249 1.28871e-10 -2.78943e-21 1.05108e-32 nan nan nan nan
-48.6199 1.29064e-10 -2.80232e-21 1.05929e-32 nan nan nan nan
-48.6149 1.29257e-10 -2.81527e-21 1.06757e-32 nan nan nan nan
-48.6099 1.29452e-10 -2.8283e-21 1.07592e-32 nan nan nan nan
-48.6049 1.29647e-10 -2.84141e-21 1.08434e-32 nan nan nan nan
-48.5999 1.29842e-10 -2.85459e-21 1.09283e-32 nan nan nan nan
-48.5949 1.30039e-10 -2.86785e-21 1.10139e-32 nan nan nan nan
-48.5899 1.30236e-10 -2.88118e-21 1.11001e-32 nan nan nan nan
-48.5849 1.30435e-10 -2.8946e-21 1.11871e-32 nan nan nan nan
-48.5799 1.30634e-10 -2.90809e-21 1.12748e-32 nan nan nan nan
-48.5749 1.30834e-10 -2.92165e-21 1.13632e-32 nan nan nan nan
-48.5699 1.31034e-10 -2.9353e-21 1.14523e-32 nan nan nan nan
-48.5649 1.31236e-10 -2.94902e-21 1.15422e-32 nan nan nan nan
-48.5599 1.31438e-10 -2.96283e-21 1.16328e-32 nan nan nan nan
-48.5549 1.31641e-10 -2.97671e-21 1.17241e-32 nan nan nan nan
-48.5499 1.31845e-10 -2.99067e-21 1.18162e-32 nan nan nan nan
-48.5449 1.3205e-10 -3.00472e-21 1.1909e-32 nan nan nan nan
-48.5399 1.32256e-10 -3.01884e-21 1.20026e-32 nan nan nan nan
-48.5349 1.32462e-10 -3.03304e-21 1.2097e-32 nan nan nan nan
-48.5299 1.3267e-10 -3.04733e-21 1.21921e-32 nan nan nan nan
-48.5249 1.32878e-10 -3.06169e-21 1.2288e-32 nan nan nan nan
-48.5199 1.33087e-10 -3.07614e-21 1.23847e-32 nan nan nan nan
-48.5149 1.33296e-10 -3.09067e-21 1.24821e-32 nan nan nan nan
-48.5099 1.33507e-10 -3.10528e-21 1.25804e-32 nan nan nan nan
-48.5049 1.33718e-10 -3.11998e-21 1.26795e-32 nan nan nan nan
-48.4999 1.33931e-10 -3.13476e-21 1.27793e-32 nan nan nan nan
-48.4948 1.34144e-10 -3.14962e-21 1.288e-32 nan nan nan nan
-48.4898 1.34358e-10 -3.16457e-21 1.29815e-32 nan nan nan nan
-48.4848 1.34573e-10 -3.1796e-21 1.30839e-32 nan nan nan nan
-48.4798 1.34788e-10 -3.19472e-21 1.3187e-32 nan nan nan nan
-48.4748 1.35005e-10 -3.20992e-21 1.3291e-32 nan nan nan nan
-48.4698 1.35222e-10 -3.22521e-21 1.33959e-32 nan nan nan nan
-48.4648 1.3544e-10 -3.24059e-21 1.35016e-32 nan nan nan nan
-48.4598 1.35659e-10 -3.25605e-21 1.36082e-32 nan nan nan nan
-48.4548 1.35879e-10 -3.2716e-21 1.37156e-32 nan nan nan nan
-48.4498 1.361e-10 -3.28724e-21 1.38239e-32 nan nan nan nan
-48.4448 1.36321e-10 -3.30296e-21 1.39331e-32 nan nan nan nan
-48.4398 1.36544e-10 -3.31877e-21 1.40432e-32 nan nan nan nan
-48.4348 1.36767e-10 -3.33467e-21 1.41541e-32 nan nan nan nan
-48.4298 1.36991e-10 -3.35067e-21 1.4266e-32 nan nan nan nan
-48.4248 1.37216e-10 -3.36675e-21 1.43788e-32 nan nan nan nan
-48.4198 1.37442e-10 -3.38292e-21 1.44925e-32 nan nan nan nan
-48.4148 1.37669e-10 -3.39918e-21 1.46071e-32 nan nan nan nan
-48.4098 1.37896e-10 -3.41553e-21 1.47226e-32 nan nan nan nan
-48.4048 1.38125e-10 -3.43197e-21 1.48391e-32 nan nan nan nan
-48.3998 1.38354e-10 -3.44851e-21 1.49565e-32 nan nan nan nan
-48.3948 1.38584e-10 -3.46514e-21 1.50749e-32 nan nan nan nan
-48.3898 1.38815e-10 -3.48186e-21 1.51942e-32 nan nan nan nan
-48.3848 1.39047e-10 -3.49867e-21 1.53145e-32 nan nan nan nan
-48.3798 1.3928e-10 -3.51558e-21 1.54358e-32 nan nan nan nan
-48.3748 1.39513e-10 -3.53258e-21 1.55581e-32 nan nan nan nan
-48.3698 1.39748e-10 -3.54967e-21 1.56813e-32 nan nan nan nan
-48.3648 1.39983e-10 -3.56686e-21 1.58056e-32 nan nan nan nan
-48.3598 1.4022e-10 -3.58415e-21 1.59308e-32 nan nan nan nan
-48.3548 1.40457e-10 -3.60153e-21 1.60571e-32 nan nan nan nan
-48.3498 1.40695e-10 -3.61901e-21 1.61844e-32 nan nan nan nan
-48.3448 1.40934e-10 -3.63658e-21 1.63127e-32 nan nan nan nan
-48.3398 1.41173e-10 -3.65426e-21 1.64421e-32 nan nan nan nan
-48.3348 1.41414e-10 -3.67203e-21 1.65725e-32 nan nan nan nan
-48.3298 1.41656e-10 -3.6899e-21 1.6704e-32 nan nan nan nan
-48.3248 1.41898e-10 -3.70786e-21 1.68365e-32 nan nan nan nan
-48.3198 1.42141e-10 -3.72593e-21 1.69701e-32 nan nan nan nan
-48.3148 1.42385e-10 -3.74409e-21 1.71048e-32 nan nan nan nan
-48.3098 1.42631e-10 -3.76236e-21 1.72405e-32 nan nan nan nan
-48.3048 1.42876e-10 -3.78073e-21 1.73774e-32 nan nan nan nan
-48.2998 1.43123e-10 -3.7992e-21 1.75154e-32 nan nan nan nan
-48.2948 1.43371e-10 -3.81777e-21 1.76545e-32 nan nan nan nan
-48.2898 1.4362e-10 -3.83644e-21 1.77947e-32 nan nan nan nan
-48.2848 1.43869e-10 -3.85521e-21 1.7936e-32 nan nan nan nan
-48.2798 1.4412e-10 -3.87409e-21 1.80785e-32 nan nan nan nan
-48.2748 1.44371e-10 -3.89307e-21 1.82221e-32 nan nan nan nan
-48.2698 1.44623e-10 -3.91216e-21 1.83669e-32 nan nan nan nan
-48.2648 1.44877e-10 -3.93135e-21 1.85129e-32 nan nan nan nan
-48.2598 1.45131e-10 -3.95064e-21 1.866e-32 nan nan nan nan
-48.2548 1.45386e-10 -3.97004e-21 1.88084e-32 nan nan nan nan
-48.2498 1.45641e-10 -3.98955e-21 1.89579e-32 nan nan nan nan
-48.2448 1.45898e-10 -4.00916e-21 1.91086e-32 nan nan nan nan
