-24.9125 -1.01558e-10 4.27474e-21 -9.20592e-32 2.17061e-42
-24.91 -1.0158e-10 4.2785e-21 -9.2239e-32 2.17061e-42
-24.9075 -1.01604e-10 4.28236e-21 -9.24241e-32 2.17061e-42
-24.905 -1.01627e-10 4.28634e-21 -9.26143e-32 2.17061e-42
-24.9025 -1.01652e-10 4.29041e-21 -9.28098e-32 2.17061e-42
-24.9 -1.01677e-10 4.2946e-21 -9.30104e-32 2.17061e-42
-24.8975 -1.01702e-10 4.29889e-21 -9.32163e-32 2.17061e-42
-24.895 -1.01729e-10 4.3033e-21 -9.34275e-32 2.17061e-42
-24.8925 -1.01756e-10 4.3078e-21 -9.36439e-32 2.17061e-42
-24.89 -1.01783e-10 4.31242e-21 -9.38656e-32 2.17061e-42
-24.8875 -1.01811e-10 4.31714e-21 -9.40926e-32 2.17061e-42
-24.885 -1.0184e-10 4.32198e-21 -9.43248e-32 2.17061e-42
-24.8825 -1.0187e-10 4.32692e-21 -9.45624e-32 2.17061e-42
-24.88 -1.019e-10 4.33197e-21 -9.48053e-32 2.17061e-42
-24.8775 -1.01931e-10 4.33712e-21 -9.50535e-32 2.17061e-42
-24.875 -1.01962e-10 4.34239e-21 -9.53071e-32 2.17061e-42
-24.8725 -1.01994e-10 4.34776e-21 -9.5566e-32 2.17061e-42
-24.87 -1.02027e-10 4.35325e-21 -9.58303e-32 2.17061e-42
-24.8675 -1.0206e-10 4.35884e-21 -9.61e-32 2.17061e-42
-24.865 -1.02094e-10 4.36454e-21 -9.63751e-32 2.17061e-42
-24.8625 -1.02128e-10 4.37035e-21 -9.66557e-32 2.17061e-42
-24.86 -1.02164e-10 4.37627e-21 -9.69417e-32 2.17061e-42
-24.8575 -1.022e-10 4.3823e-21 -9.72331e-32 2.17061e-42
-24.855 -1.02236e-10 4.38843e-21 -9.753e-32 2.17061e-42
-24.8525 -1.02273e-10 4.39468e-21 -9.78324e-32 2.17061e-42
-24.85 -1.02311e-10 4.40104e-21 -9.81403e-32 2.17061e-42
-24.8475 -1.02349e-10 4.40751e-21 -9.84537e-32 2.17061e-42
-24.845 -1.02388e-10 4.41409e-21 -9.87727e-32 2.17061e-42
-24.8425 -1.02428e-10 4.42077e-21 -9.90972e-32 2.17061e-42
-24.84 -1.02468e-10 4.42757e-21 -9.94273e-32 2.17061e-42
-24.8375 -1.02509e-10 4.43448e-21 -9.9763e-32 2.17061e-42
-24.835 -1.02551e-10 4.4415e-21 -1.00104e-31 2.17061e-42
-24.8325 -1.02593e-10 4.44864e-21 -1.00451e-31 2.17061e-42
-24.83 -1.02636e-10 4.45588e-21 -1.00804e-31 2.17061e-42
-24.8275 -1.0268e-10 4.46323e-21 -1.01162e-31 2.17061e-42
-24.825 -1.02724e-10 4.4707e-21 -1.01526e-31 2.17061e-42
-24.8225 -1.02769e-10 4.47828e-21 -1.01896e-31 2.17061e-42
-24.82 -1.02814e-10 4.48597e-21 -1.02271e-31 2.17061e-42
-24.8175 -1.0286e-10 4.49377e-21 -1.02652e-31 2.17061e-42
-24.815 -1.02907e-10 4.50168e-21 -1.03039e-31 2.17061e-42
-24.8125 -1.02955e-10 4.50971e-21 -1.03432e-31 2.17061e-42
-24.81 -1.03003e-10 4.51785e-21 -1.0383e-31 2.17061e-42
-24.8075 -1.03051e-10 4.5261e-21 -1.04235e-31 2.17061e-42
-24.805 -1.03101e-10 4.53447e-21 -1.04645e-31 2.17061e-42
-24.8025 -1.03151e-10 4.54295e-21 -1.05061e-31 2.17061e-42
-24.8 -1.03201e-10 4.55154e-21 -1.05483e-31 2.17061e-42
-24.7975 -1.03252e-10 4.56025e-21 -1.05911e-31 2.17061e-42
-24.795 -1.03304e-10 4.56907e-21 -1.06345e-31 2.17061e-42
-24.7925 -1.03357e-10 4.57801e-21 -1.06785e-31 2.17061e-42
-24.79 -1.0341e-10 4.58706e-21 -1.07231e-31 2.17061e-42
-24.7875 -1.03464e-10 4.59622e-21 -1.07683e-31 2.17061e-42
-24.785 -1.03518e-10 4.6055e-21 -1.08141e-31 2.17061e-42
-24.7825 -1.03574e-10 4.61489e-21 -1.08605e-31 2.17061e-42
-24.78 -1.03629e-10 4.6244e-21 -1.09076e-31 2.17061e-42
-24.7775 -1.03686e-10 4.63403e-21 -1.09552e-31 2.17061e-42
-24.775 -1.03743e-10 4.64377e-21 -1.10035e-31 2.17061e-42
-24.7725 -1.03801e-10 4.65363e-21 -1.10523e-31 2.17061e-42
-24.77 -1.03859e-10 4.6636e-21 -1.11018e-31 2.17061e-42
-24.7675 -1.03918e-10 4.67369e-21 -1.11519e-31 2.17061e-42
-24.765 -1.03978e-10 4.6839e-21 -1.12027e-31 2.17061e-42
-24.7625 -1.04038e-10 4.69423e-21 -1.12541e-31 2.17061e-42
-24.76 -1.04099e-10 4.70467e-21 -1.13061e-31 2.17061e-42
-24.7575 -1.04161e-10 4.71523e-21 -1.13587e-31 2.17061e-42
-24.755 -1.04223e-10 4.72591e-21 -1.1412e-31 2.17061e-42
-24.7525 -1.04286e-10 4.7367e-21 -1.14659e-31 2.17061e-42
-24.7499 -1.0435e-10 4.74762e-21 -1.15205e-31 2.17061e-42
-24.7474 -1.04414e-10 4.75865e-21 -1.15757e-31 2.17061e-42
-24.7449 -1.04479e-10 4.7698e-21 -1.16316e-31 2.17061e-42
-24.7424 -1.04544e-10 4.78107e-21 -1.16881e-31 2.17061e-42
-24.7399 -1.0461e-10 4.79247e-21 -1.17453e-31 2.17061e-42
-24.7374 -1.04677e-10 4.80398e-21 -1.18032e-31 2.17061e-42
-24.7349 -1.04745e-10 4.81561e-21 -1.18617e-31 2.17061e-42
-24.7324 -1.04813e-10 4.82736e-21 -1.19209e-31 2.17061e-42
-24.7299 -1.04882e-10 4.83923e-21 -1.19807e-31 2.17061e-42
-24.7274 -1.04951e-10 4.85122e-21 -1.20412e-31 2.17061e-42
-24.7249 -1.05021e-10 4.86334e-21 -1.21024e-31 2.17061e-42
-24.7224 -1.05092e-10 4.87557e-21 -1.21643e-31 2.17061e-42
-24.7199 -1.05164e-10 4.88793e-21 -1.22269e-31 2.17061e-42
-24.7174 -1.05236e-10 4.90041e-21 -1.22901e-31 2.17061e-42
-24.7149 -1.05309e-10 4.91302e-21 -1.23541e-31 2.17061e-42
-24.7124 -1.05382e-10 4.92574e-21 -1.24187e-31 2.17061e-42
-24.7099 -1.05456e-10 4.93859e-21 -1.24841e-31 2.17061e-42
-24.7074 -1.05531e-10 4.95156e-21 -1.25501e-31 2.17061e-42
-24.7049 -1.05606e-10 4.96466e-21 -1.26169e-31 2.17061e-42
-24.7024 -1.05682e-10 4.97788e-21 -1.26843e-31 2.17061e-42
-24.6999 -1.05759e-10 4.99123e-21 -1.27525e-31 2.17061e-42
-24.6974 -1.05836e-10 5.0047e-21 -1.28214e-31 2.17061e-42
-24.6949 -1.05914e-10 5.01829e-21 -1.2891e-31 2.17061e-42
-24.6924 -1.05993e-10 5.03201e-21 -1.29613e-31 2.17061e-42
-24.6899 -1.06072e-10 5.04586e-21 -1.30324e-31 2.17061e-42
-24.6874 -1.06153e-10 5.05983e-21 -1.31042e-31 2.17061e-42
-24.6849 -1.06233e-10 5.07393e-21 -1.31768e-31 2.17061e-42
-24.6824 -1.06315e-10 5.08816e-21 -1.325e-31 2.17061e-42
-24.6799 -1.06397e-10 5.10251e-21 -1.33241e-31 2.17061e-42
-24.6774 -1.06479e-10 5.11699e-21 -1.33988e-31 2.17061e-42
-24.6749 -1.06563e-10 5.1316e-21 -1.34744e-31 2.17061e-42
-24.6724 -1.06647e-10 5.14634e-21 -1.35506e-31 2.17061e-42
-24.6699 -1.06731e-10 5.1612e-21 -1.36277e-31 2.17061e-42
-24.6674 -1.06817e-10 5.1762e-21 -1.37055e-31 2.17061e-42
-24.6649 -1.06903e-10 5.19132e-21 -1.37841e-31 2.17061e-42
-24.6624 -1.06989e-10 5.20658e-21 -1.38635e-31 2.17061e-42
-24.6599 -1.07077e-10 5.22196e-21 -1.39436e-31 2.17061e-42
-24.6574 -1.07165e-10 5.23748e-21 -1.40245e-31 2.17061e-42
-24.6549 -1.07254e-10 5.25312e-21 -1.41063e-31 2.17061e-42
-24.6524 -1.07343e-10 5.2689e-21 -1.41888e-31 2.17061e-42
-24.6499 -1.07433e-10 5.28481e-21 -1.42721e-31 2.17061e-42
-24.6474 -1.07524e-10 5.30085e-21 -1.43562e-31 2.17061e-42
-24.6449 -1.07615e-10 5.31703e-21 -1.44411e-31 2.17061e-42
-24.6424 -1.07707e-10 5.33333e-21 -1.45268e-31 2.17061e-42
-24.6399 -1.078e-10 5.34977e-21 -1.46134e-31 2.17061e-42
-24.6374 -1.07893e-10 5.36635e-21 -1.47008e-31 2.17061e-42
-24.6349 -1.07987e-10 5.38306e-21 -1.4789e-31 2.17061e-42
-24.6324 -1.08082e-10 5.3999e-21 -1.4878e-31 2.17061e-42
-24.6299 -1.08178e-10 5.41688e-21 -1.49679e-31 2.17061e-42
-24.6274 -1.08274e-10 5.43399e-21 -1.50586e-31 2.17061e-42
-24.6249 -1.0837e-10 5.45124e-21 -1.51501e-31 2.17061e-42
-24.6224 -1.08468e-10 5.46863e-21 -1.52426e-31 2.17061e-42
-24.6199 -1.08566e-10 5.48615e-21 -1.53358e-31 2.17061e-42
-24.6174 -1.08665e-10 5.50381e-21 -1.543e-31 2.17061e-42
-24.6149 -1.08764e-10 5.52161e-21 -1.5525e-31 2.17061e-42
-24.6124 -1.08865e-10 5.53954e-21 -1.56208e-31 2.17061e-42
-24.6099 -1.08965e-10 5.55762e-21 -1.57176e-31 2.17061e-42
-24.6074 -1.09067e-10 5.57583e-21 -1.58152e-31 2.17061e-42
-24.6049 -1.09169e-10 5.59418e-21 -1.59138e-31 2.17061e-42
-24.6024 -1.09272e-10 5.61268e-21 -1.60132e-31 2.17061e-42
-24.5999 -1.09376e-10 5.63131e-21 -1.61135e-31 2.17061e-42
-24.5974 -1.0948e-10 5.65008e-21 -1.62147e-31 2.17061e-42
-24.5949 -1.09585e-10 5.669e-21 -1.63169e-31 2.17061e-42
-24.5924 -1.09691e-10 5.68805e-21 -1.64199e-31 2.17061e-42
-24.5899 -1.09797e-10 5.70725e-21 -1.65239e-31 2.17061e-42
-24.5874 -1.09904e-10 5.7266e-21 -1.66288e-31 2.17061e-42
-24.5849 -1.10012e-10 5.74608e-21 -1.67347e-31 2.17061e-42
-24.5824 -1.1012e-10 5.76571e-21 -1.68415e-31 2.17061e-42
-24.5799 -1.10229e-10 5.78548e-21 -1.69492e-31 2.17061e-42
-24.5774 -1.10339e-10 5.8054e-21 -1.70579e-31 2.17061e-42
-24.5749 -1.10449e-10 5.82546e-21 -1.71676e-31 2.17061e-42
-24.5724 -1.1056e-10 5.84567e-21 -1.72782e-31 2.17061e-42
-24.5699 -1.10672e-10 5.86603e-21 -1.73898e-31 2.17061e-42
-24.5674 -1.10785e-10 5.88653e-21 -1.75024e-31 2.17061e-42
-24.5649 -1.10898e-10 5.90718e-21 -1.76159e-31 2.17061e-42
-24.5624 -1.11012e-10 5.92797e-21 -1.77305e-31 2.17061e-42
-24.5599 -1.11127e-10 5.94892e-21 -1.7846e-31 2.17061e-42
-24.5574 -1.11242e-10 5.97001e-21 -1.79626e-31 2.17061e-42
-24.5549 -1.11358e-10 5.99125e-21 -1.80801e-31 2.17061e-42
-24.5524 -1.11475e-10 6.01265e-21 -1.81987e-31 2.17061e-42
-24.5499 -1.11592e-10 6.03419e-21 -1.83183e-31 2.17061e-42
-24.5474 -1.1171e-10 6.05588e-21 -1.84389e-31 2.17061e-42
-24.5449 -1.11829e-10 6.07773e-21 -1.85606e-31 2.17061e-42
-24.5424 -1.11948e-10 6.09973e-21 -1.86833e-31 2.17061e-42
-24.5399 -1.12069e-10 6.12188e-21 -1.88071e-31 2.17061e-42
-24.5374 -1.12189e-10 6.14418e-21 -1.89319e-31 2.17061e-42
-24.5349 -1.12311e-10 6.16664e-21 -1.90578e-31 2.17061e-42
-24.5324 -1.12433e-10 6.18925e-21 -1.91848e-31 2.17061e-42
-24.5299 -1.12556e-10 6.21201e-21 -1.93128e-31 2.17061e-42
-24.5274 -1.1268e-10 6.23493e-21 -1.94419e-31 2.17061e-42
-24.5249 -1.12804e-10 6.25801e-21 -1.95722e-31 2.17061e-42
-24.5224 -1.1293e-10 6.28124e-21 -1.97035e-31 2.17061e-42
-24.5199 -1.13055e-10 6.30464e-21 -1.98359e-31 2.17061e-42
-24.5174 -1.13182e-10 6.32818e-21 -1.99695e-31 2.17061e-42
-24.5149 -1.13309e-10 6.35189e-21 -2.01041e-31 2.17061e-42
-24.5124 -1.13437e-10 6.37576e-21 -2.024e-31 2.17061e-42
-24.5099 -1.13566e-10 6.39978e-21 -2.03769e-31 2.17061e-42
-24.5074 -1.13695e-10 6.42397e-21 -2.0515e-31 2.17061e-42
-24.5049 -1.13825e-10 6.44831e-21 -2.06542e-31 2.17061e-42
-24.5024 -1.13956e-10 6.47282e-21 -2.07946e-31 2.17061e-42
-24.4999 -1.14087e-10 6.49749e-21 -2.09362e-31 2.17061e-42
-24.4974 -1.1422e-10 6.52232e-21 -2.1079e-31 2.25189e-42
-24.4949 -1.14353e-10 6.54731e-21 -2.12229e-31 2.33176e-42
-24.4924 -1.14486e-10 6.57247e-21 -2.1368e-31 2.41163e-42
-24.4899 -1.14621e-10 6.59779e-21 -2.15144e-31 2.49291e-42
-24.4874 -1.14756e-10 6.62328e-21 -2.16619e-31 2.57278e-42
-24.4849 -1.14891e-10 6.64893e-21 -2.18107e-31 2.65406e-42
-24.4824 -1.15028e-10 6.67475e-21 -2.19607e-31 2.73393e-42
-24.4799 -1.15165e-10 6.70074e-21 -2.21119e-31 2.81381e-42
-24.4774 -1.15303e-10 6.72689e-21 -2.22644e-31 2.89508e-42
-24.4749 -1.15442e-10 6.75322e-21 -2.24181e-31 2.97496e-42
-24.4724 -1.15581e-10 6.77971e-21 -2.25731e-31 3.05483e-42
-24.4699 -1.15721e-10 6.80637e-21 -2.27294e-31 3.13611e-42
-24.4674 -1.15862e-10 6.8332e-21 -2.28869e-31 3.21598e-42
-24.4649 -1.16004e-10 6.8602e-21 -2.30457e-31 3.29726e-42
-24.4624 -1.16146e-10 6.88737e-21 -2.32059e-31 3.37713e-42
-24.4599 -1.16289e-10 6.91472e-21 -2.33673e-31 3.457e-42
-24.4574 -1.16433e-10 6.94224e-21 -2.353e-31 3.53828e-42
-24.4549 -1.16577e-10 6.96993e-21 -2.36941e-31 3.61815e-42
-24.4524 -1.16722e-10 6.9978e-21 -2.38595e-31 3.69803e-42
-24.4499 -1.16868e-10 7.02584e-21 -2.40263e-31 3.7793e-42
-24.4474 -1.17015e-10 7.05406e-21 -2.41944e-31 3.85918e-42
-24.4449 -1.17162e-10 7.08245e-21 -2.43638e-31 3.94045e-42
-24.4424 -1.1731e-10 7.11102e-21 -2.45346e-31 4.02033e-42
-24.4399 -1.17459e-10 7.13977e-21 -2.47069e-31 4.1002e-42
-24.4374 -1.17609e-10 7.1687e-21 -2.48805e-31 4.18147e-42
-24.4349 -1.17759e-10 7.1978e-21 -2.50555e-31 4.26135e-42
-24.4324 -1.1791e-10 7.22709e-21 -2.52319e-31 4.34262e-42
-24.4299 -1.18062e-10 7.25656e-21 -2.54097e-31 4.4225e-42
-24.4274 -1.18215e-10 7.28621e-21 -2.5589e-31 4.50237e-42
-24.4249 -1.18368e-10 7.31604e-21 -2.57697e-31 4.58365e-42
-24.4224 -1.18522e-10 7.34605e-21 -2.59518e-31 4.66352e-42
-24.4199 -1.18677e-10 7.37625e-21 -2.61354e-31 4.7434e-42
-24.4174 -1.18832e-10 7.40663e-21 -2.63205e-31 4.82467e-42
-24.4149 -1.18988e-10 7.4372e-21 -2.65071e-31 4.90454e-42
-24.4124 -1.19145e-10 7.46795e-21 -2.66951e-31 4.98582e-42
-24.4099 -1.19303e-10 7.49889e-21 -2.68847e-31 5.06569e-42
-24.4074 -1.19462e-10 7.53002e-21 -2.70757e-31 5.14557e-42
-24.4049 -1.19621e-10 7.56134e-21 -2.72683e-31 5.22684e-42
-24.4024 -1.19781e-10 7.59284e-21 -2.74625e-31 5.30672e-42
-24.3999 -1.19942e-10 7.62454e-21 -2.76581e-31 5.38659e-42
-24.3974 -1.20103e-10 7.65642e-21 -2.78554e-31 5.46787e-42
-24.3949 -1.20265e-10 7.6885e-21 -2.80542e-31 5.54774e-42
-24.3924 -1.20428e-10 7.72077e-21 -2.82545e-31 5.62902e-42
-24.3899 -1.20592e-10 7.75323e-21 -2.84565e-31 5.70889e-42
-24.3874 -1.20756e-10 7.78589e-21 -2.86601e-31 5.78876e-42
-24.3849 -1.20922e-10 7.81874e-21 -2.88652e-31 5.87004e-42
-24.3824 -1.21088e-10 7.85179e-21 -2.9072e-31 5.94991e-42
-24.3799 -1.21254e-10 7.88503e-21 -2.92805e-31 6.03119e-42
-24.3774 -1.21422e-10 7.91847e-21 -2.94906e-31 6.11106e-42
-24.3749 -1.2159e-10 7.95211e-21 -2.97023e-31 6.19094e-42
-24.3724 -1.21759e-10 7.98595e-21 -2.99157e-31 6.27221e-42
-24.3699 -1.21929e-10 8.01998e-21 -3.01308e-31 6.35209e-42
-24.3674 -1.22099e-10 8.05422e-21 -3.03476e-31 6.43196e-42
-24.3649 -1.22271e-10 8.08866e-21 -3.05661e-31 6.51324e-42
-24.3624 -1.22443e-10 8.1233e-21 -3.07864e-31 6.59311e-42
-24.3599 -1.22616e-10 8.15814e-21 -3.10083e-31 6.67438e-42
-24.3574 -1.22789e-10 8.19319e-21 -3.1232e-31 6.75426e-42
-24.3549 -1.22964e-10 8.22845e-21 -3.14575e-31 6.83413e-42
-24.3524 -1.23139e-10 8.26391e-21 -3.16847e-31 6.91541e-42
-24.3499 -1.23315e-10 8.29957e-21 -3.19137e-31 6.99528e-42
-24.3474 -1.23491e-10 8.33545e-21 -3.21445e-31 7.07516e-42
-24.3449 -1.23669e-10 8.37153e-21 -3.23771e-31 7.15643e-42
-24.3424 -1.23847e-10 8.40782e-21 -3.26116e-31 7.23631e-42
-24.3399 -1.24026e-10 8.44432e-21 -3.28479e-31 7.31758e-42
-24.3374 -1.24206e-10 8.48103e-21 -3.3086e-31 7.39745e-42
-24.3349 -1.24386e-10 8.51796e-21 -3.3326e-31 7.47733e-42
-24.3324 -1.24568e-10 8.5551e-21 -3.35678e-31 7.5586e-42
-24.3299 -1.2475e-10 8.59245e-21 -3.38116e-31 7.63848e-42
-24.3274 -1.24933e-10 8.63001e-21 -3.40572e-31 7.71835e-42
-24.3249 -1.25117e-10 8.6678e-21 -3.43048e-31 7.79963e-42
-24.3224 -1.25301e-10 8.7058e-21 -3.45543e-31 7.8795e-42
-24.3199 -1.25486e-10 8.74401e-21 -3.48057e-31 7.96078e-42
-24.3174 -1.25672e-10 8.78245e-21 -3.50591e-31 8.04065e-42
-24.3149 -1.25859e-10 8.82111e-21 -3.53145e-31 8.12052e-42
-24.3124 -1.26047e-10 8.85998e-21 -3.55719e-31 8.2018e-42
-24.3099 -1.26235e-10 8.89908e-21 -3.58312e-31 8.28167e-42
-24.3074 -1.26424e-10 8.9384e-21 -3.60926e-31 8.36295e-42
-24.3049 -1.26614e-10 8.97794e-21 -3.6356e-31 8.44282e-42
-24.3024 -1.26805e-10 9.01771e-21 -3.66215e-31 8.5227e-42
-24.2999 -1.26996e-10 9.05771e-21 -3.6889e-31 8.60397e-42
-24.2974 -1.27189e-10 9.09793e-21 -3.71586e-31 8.68385e-42
-24.2949 -1.27382e-10 9.13837e-21 -3.74303e-31 8.76372e-42
-24.2924 -1.27576e-10 9.17905e-21 -3.77041e-31 8.845e-42
-24.2899 -1.27771e-10 9.21996e-21 -3.798e-31 8.92487e-42
-24.2874 -1.27966e-10 9.26109e-21 -3.8258e-31 9.00615e-42
-24.2849 -1.28163e-10 9.30246e-21 -3.85382e-31 9.08602e-42
-24.2824 -1.2836e-10 9.34406e-21 -3.88206e-31 9.16589e-42
-24.2799 -1.28558e-10 9.3859e-21 -3.91052e-31 9.24717e-42
-24.2774 -1.28756e-10 9.42797e-21 -3.93919e-31 9.32704e-42
-24.2749 -1.28956e-10 9.47027e-21 -3.96809e-31 9.40692e-42
-24.2724 -1.29156e-10 9.51281e-21 -3.99721e-31 9.48819e-42
-24.2699 -1.29357e-10 9.55559e-21 -4.02656e-31 9.56807e-42
-24.2674 -1.29559e-10 9.59861e-21 -4.05613e-31 9.64934e-42
-24.2649 -1.29762e-10 9.64187e-21 -4.08593e-31 9.72922e-42
-24.2624 -1.29966e-10 9.68537e-21 -4.11596e-31 9.80909e-42
-24.2599 -1.3017e-10 9.72911e-21 -4.14622e-31 9.89036e-42
-24.2574 -1.30375e-10 9.7731e-21 -4.17672e-31 9.97024e-42
-24.2549 -1.30581e-10 9.81733e-21 -4.20745e-31 1.00515e-41
-24.2524 -1.30788e-10 9.86181e-21 -4.23841e-31 1.01314e-41
-24.2498 -1.30996e-10 9.90653e-21 -4.26962e-31 1.02113e-41
-24.2473 -1.31204e-10 9.9515e-21 -4.30106e-31 1.02925e-41
-24.2448 -1.31414e-10 9.99672e-21 -4.33275e-31 1.03724e-41
-24.2423 -1.31624e-10 1.00422e-20 -4.36468e-31 1.04523e-41
-24.2398 -1.31835e-10 1.00879e-20 -4.39686e-31 1.05336e-41
-24.2373 -1.32047e-10 1.01339e-20 -4.42929e-31 1.06134e-41
-24.2348 -1.32259e-10 1.01801e-20 -4.46196e-31 1.06947e-41
-24.2323 -1.32473e-10 1.02266e-20 -4.49488e-31 1.07746e-41
-24.2298 -1.32687e-10 1.02733e-20 -4.52806e-31 1.08545e-41
-24.2273 -1.32902e-10 1.03203e-20 -4.5615e-31 1.09357e-41
-24.2248 -1.33118e-10 1.03676e-20 -4.59519e-31 1.10156e-41
-24.2223 -1.33335e-10 1.04151e-20 -4.62913e-31 1.10955e-41
-24.2198 -1.33552e-10 1.04628e-20 -4.66334e-31 1.11768e-41
-24.2173 -1.33771e-10 1.05109e-20 -4.69781e-31 1.12566e-41
-24.2148 -1.3399e-10 1.05592e-20 -4.73255e-31 1.13379e-41
-24.2123 -1.3421e-10 1.06077e-20 -4.76755e-31 1.14178e-41
-24.2098 -1.34431e-10 1.06566e-20 -4.80282e-31 1.14977e-41
-24.2073 -1.34653e-10 1.07057e-20 -4.83836e-31 1.15789e-41
-24.2048 -1.34875e-10 1.0755e-20 -4.87417e-31 1.17387e-41
-24.2023 -1.35099e-10 1.08046e-20 -4.91026e-31 1.18998e-41
-24.1998 -1.35323e-10 1.08545e-20 -4.94662e-31 1.2061e-41
-24.1973 -1.35548e-10 1.09047e-20 -4.98326e-31 1.22221e-41
-24.1948 -1.35774e-10 1.09551e-20 -5.02018e-31 1.23833e-41
-24.1923 -1.36001e-10 1.10059e-20 -5.05739e-31 1.2543e-41
-24.1898 -1.36229e-10 1.10569e-20 -5.09488e-31 1.27042e-41
-24.1873 -1.36457e-10 1.11081e-20 -5.13265e-31 1.28653e-41
-24.1848 -1.36687e-10 1.11597e-20 -5.17072e-31 1.30265e-41
-24.1823 -1.36917e-10 1.12115e-20 -5.20907e-31 1.31862e-41
-24.1798 -1.37148e-10 1.12636e-20 -5.24772e-31 1.33474e-41
-24.1773 -1.3738e-10 1.1316e-20 -5.28667e-31 1.35085e-41
-24.1748 -1.37613e-10 1.13687e-20 -5.32591e-31 1.36697e-41
-24.1723 -1.37846e-10 1.14216e-20 -5.36545e-31 1.38294e-41
-24.1698 -1.38081e-10 1.14749e-20 -5.40529e-31 1.39906e-41
-24.1673 -1.38316e-10 1.15284e-20 -5.44544e-31 1.41517e-41
-24.1648 -1.38553e-10 1.15822e-20 -5.48589e-31 1.43129e-41
-24.1623 -1.3879e-10 1.16363e-20 -5.52665e-31 1.44726e-41
-24.1598 -1.39028e-10 1.16907e-20 -5.56773e-31 1.46338e-41
-24.1573 -1.39267e-10 1.17454e-20 -5.60911e-31 1.47949e-41
-24.1548 -1.39506e-10 1.18004e-20 -5.65082e-31 1.49561e-41
-24.1523 -1.39747e-10 1.18557e-20 -5.69284e-31 1.51158e-41
-24.1498 -1.39989e-10 1.19112e-20 -5.73518e-31 1.5277e-41
-24.1473 -1.40231e-10 1.19671e-20 -5.77784e-31 1.54381e-41
-24.1448 -1.40474e-10 1.20233e-20 -5.82083e-31 1.55993e-41
-24.1423 -1.40718e-10 1.20797e-20 -5.86414e-31 1.5759e-41
-24.1398 -1.40963e-10 1.21365e-20 -5.90779e-31 1.59202e-41
-24.1373 -1.41209e-10 1.21936e-20 -5.95177e-31 1.60813e-41
-24.1348 -1.41456e-10 1.2251e-20 -5.99608e-31 1.62425e-41
-24.1323 -1.41704e-10 1.23087e-20 -6.04073e-31 1.64036e-41
-24.1298 -1.41952e-10 1.23667e-20 -6.08572e-31 1.65633e-41
-24.1273 -1.42202e-10 1.2425e-20 -6.13106e-31 1.67245e-41
-24.1248 -1.42452e-10 1.24836e-20 -6.17673e-31 1.68856e-41
