0.221 0.0391566 0.933872 0.933873
0.222 0.0394723 0.93009 0.930091
0.223 0.0397889 0.926316 0.926317
0.224 0.0401064 0.92255 0.922551
0.225 0.0404249 0.918793 0.918793
0.226 0.0407442 0.915043 0.915044
0.227 0.0410645 0.911302 0.911303
0.228 0.0413857 0.907569 0.90757
0.229 0.0417078 0.903844 0.903845
0.23 0.0420308 0.900127 0.900128
0.231 0.0423547 0.896418 0.896419
0.232 0.0426795 0.892718 0.892718
0.233 0.0430052 0.889025 0.889026
0.234 0.0433318 0.885341 0.885341
0.235 0.0436593 0.881664 0.881665
0.236 0.0439876 0.877996 0.877997
0.237 0.0443169 0.874336 0.874336
0.238 0.044647 0.870683 0.870684
0.239 0.0449779 0.867039 0.86704
0.24 0.0453098 0.863403 0.863403
0.241 0.0456425 0.859774 0.859775
0.242 0.045976 0.856154 0.856155
0.243 0.0463104 0.852542 0.852542
0.244 0.0466457 0.848937 0.848938
0.245 0.0469818 0.84534 0.845341
0.246 0.0473188 0.841752 0.841752
0.247 0.0476566 0.838171 0.838172
0.248 0.0479953 0.834598 0.834599
0.249 0.0483347 0.831033 0.831034
0.25 0.048675 0.827476 0.827476
0.251 0.0490162 0.823926 0.823927
0.252 0.0493581 0.820385 0.820386
0.253 0.0497009 0.816851 0.816852
0.254 0.0500445 0.813325 0.813326
0.255 0.0503889 0.809807 0.809808
0.256 0.0507342 0.806297 0.806297
0.257 0.0510802 0.802794 0.802795
0.258 0.051427 0.799299 0.7993
0.259 0.0517747 0.795812 0.795813
0.26 0.0521231 0.792333 0.792333
0.261 0.0524723 0.788861 0.788862
0.262 0.0528223 0.785397 0.785397
0.263 0.0531731 0.78194 0.781941
0.264 0.0535247 0.778492 0.778492
0.265 0.053877 0.775051 0.775051
0.266 0.0542302 0.771617 0.771618
0.267 0.0545841 0.768191 0.768192
0.268 0.0549387 0.764773 0.764774
0.269 0.0552942 0.761363 0.761363
0.27 0.0556504 0.757959 0.75796
0.271 0.0560073 0.754564 0.754565
0.272 0.056365 0.751176 0.751177
0.273 0.0567235 0.747796 0.747796
0.274 0.0570827 0.744423 0.744424
0.275 0.0574426 0.741058 0.741058
0.276 0.0578033 0.7377 0.7377
0.277 0.0581648 0.734349 0.73435
0.278 0.0585269 0.731007 0.731007
0.279 0.0588898 0.727671 0.727672
0.28 0.0592534 0.724343 0.724344
0.281 0.0596178 0.721023 0.721023
0.282 0.0599829 0.71771 0.71771
0.283 0.0603486 0.714404 0.714404
0.284 0.0607151 0.711106 0.711106
0.285 0.0610824 0.707815 0.707815
0.286 0.0614503 0.704531 0.704532
0.287 0.0618189 0.701255 0.701256
0.288 0.0621882 0.697986 0.697987
0.289 0.0625582 0.694725 0.694725
0.29 0.062929 0.69147 0.691471
0.291 0.0633004 0.688223 0.688224
0.292 0.0636725 0.684984 0.684985
0.293 0.0640453 0.681752 0.681752
0.294 0.0644187 0.678527 0.678527
0.295 0.0647929 0.675309 0.675309
0.296 0.0651677 0.672098 0.672099
0.297 0.0655432 0.668895 0.668896
0.298 0.0659193 0.665699 0.665699
0.299 0.0662962 0.66251 0.662511
0.3 0.0666736 0.659328 0.659329
0.301 0.0670518 0.656154 0.656154
0.302 0.0674306 0.652986 0.652987
0.303 0.06781 0.649826 0.649827
0.304 0.0681901 0.646673 0.646674
0.305 0.0685709 0.643527 0.643528
0.306 0.0689523 0.640388 0.640389
0.307 0.0693343 0.637257 0.637257
0.308 0.069717 0.634132 0.634133
0.309 0.0701003 0.631014 0.631015
0.31 0.0704843 0.627904 0.627905
0.311 0.0708688 0.624801 0.624801
0.312 0.071254 0.621704 0.621705
0.313 0.0716398 0.618615 0.618615
0.314 0.0720263 0.615532 0.615533
0.315 0.0724133 0.612457 0.612458
0.316 0.072801 0.609389 0.609389
0.317 0.0731892 0.606327 0.606328
0.318 0.0735781 0.603273 0.603274
0.319 0.0739676 0.600225 0.600226
0.32 0.0743577 0.597185 0.597186
0.321 0.0747483 0.594151 0.594152
0.322 0.0751396 0.591125 0.591125
0.323 0.0755315 0.588105 0.588106
0.324 0.0759239 0.585092 0.585093
0.325 0.076317 0.582086 0.582087
0.326 0.0767106 0.579087 0.579088
0.327 0.0771048 0.576095 0.576095
0.328 0.0774995 0.573109 0.57311
0.329 0.0778949 0.570131 0.570131
0.33 0.0782908 0.567159 0.56716
0.331 0.0786873 0.564194 0.564195
0.332 0.0790843 0.561236 0.561236
0.333 0.0794819 0.558284 0.558285
0.334 0.0798801 0.55534 0.55534
0.335 0.0802788 0.552402 0.552403
0.336 0.0806781 0.549471 0.549471
0.337 0.0810779 0.546546 0.546547
0.338 0.0814783 0.543629 0.543629
0.339 0.0818792 0.540718 0.540718
0.34 0.0822806 0.537814 0.537814
0.341 0.0826826 0.534916 0.534917
0.342 0.0830852 0.532025 0.532026
0.343 0.0834882 0.529141 0.529142
0.344 0.0838918 0.526263 0.526264
0.345 0.0842959 0.523393 0.523393
0.346 0.0847006 0.520528 0.520529
