0 1 1
0.1 1.10517 1.10517
0.2 1.2214 1.2214
0.3 1.34986 1.34986
0.4 1.48484 1.49182
0.5 1.63333 1.64872
0.6 1.79666 1.82212
0.7 1.97633 2.01375
0.8 2.17396 2.22554
0.9 2.39136 2.4596
1 2.63049 2.71828
1.1 2.89354 3.00417
1.2 3.1829 3.32012
1.3 3.50119 3.6693
1.4 3.8513 4.0552
1.5 4.23643 4.48169
1.6 4.66008 4.95303
1.7 5.12609 5.47395
1.8 5.63869 6.04965
1.9 6.20256 6.68589
2 6.82282 7.38906
2.1 7.5051 8.16617
2.2 8.25561 9.02501
2.3 9.08117 9.97418
2.4 9.98929 11.0232
2.5 10.9882 12.1825
2.6 12.087 13.4637
2.7 13.2957 14.8797
2.8 14.6253 16.4446
2.9 16.0879 18.1741
3 17.6966 20.0855
3.1 19.4663 22.198
3.2 21.4129 24.5325
3.3 23.5542 27.1126
3.4 25.9096 29.9641
3.5 28.5006 33.1155
3.6 31.3507 36.5982
3.7 34.4857 40.4473
3.8 37.9343 44.7012
3.9 41.7277 49.4024
4 45.9005 54.5982
4.1 50.4906 60.3403
4.2 55.5396 66.6863
4.3 61.0936 73.6998
4.4 67.2029 81.4509
4.5 73.9232 90.0171
4.6 81.3156 99.4843
4.7 89.4471 109.947
4.8 98.3918 121.51
4.9 108.231 134.29
5 119.054 148.413
5.1 130.96 164.022
5.2 144.055 181.272
5.3 158.461 200.337
5.4 174.307 221.406
5.5 191.738 244.692
5.6 210.912 270.426
5.7 232.003 298.867
5.8 255.203 330.3
5.9 280.723 365.037
6 308.796 403.429
6.1 339.675 445.858
6.2 373.643 492.749
6.3 411.007 544.572
6.4 452.108 601.845
6.5 497.319 665.142
6.6 547.05 735.095
6.7 601.756 812.406
6.8 661.931 897.847
6.9 728.124 992.275
7 800.937 1096.63
7.1 881.03 1211.97
7.2 969.133 1339.43
7.3 1066.05 1480.3
7.4 1172.65 1635.98
7.5 1289.92 1808.04
7.6 1418.91 1998.2
7.7 1560.8 2208.35
7.8 1716.88 2440.6
7.9 1888.57 2697.28
8 2077.42 2980.96
8.1 2285.17 3294.47
8.2 2513.68 3640.95
8.3 2765.05 4023.87
8.4 3041.56 4447.07
8.5 3345.71 4914.77
8.6 3680.28 5431.66
8.7 4048.31 6002.91
8.8 4453.14 6634.24
8.9 4898.46 7331.97
9 5388.3 8103.08
9.1 5927.13 8955.29
9.2 6519.84 9897.13
9.3 7171.83 10938
9.4 7889.01 12088.4
9.5 8677.91 13359.7
9.6 9545.7 14764.8
9.7 10500.3 16317.6
9.8 11550.3 18033.7
9.9 12705.3 19930.4
