0 1 1
0.1 1.10517 1.10517
0.2 1.2214 1.2214
0.3 1.34986 1.34986
0.4 1.49182 1.49182
0.5 1.64872 1.64872
0.6 1.82212 1.82212
0.7 2.01375 2.01375
0.8 2.22554 2.22554
0.9 2.4596 2.4596
1 2.71828 2.71828
1.1 3.00416 3.00417
1.2 3.32011 3.32012
1.3 3.66929 3.6693
1.4 4.0552 4.0552
1.5 4.48168 4.48169
1.6 4.95303 4.95303
1.7 5.47394 5.47395
1.8 6.04964 6.04965
1.9 6.68588 6.68589
2 7.38904 7.38906
2.1 8.16616 8.16617
2.2 9.025 9.02501
2.3 9.97416 9.97418
2.4 11.0232 11.0232
2.5 12.1825 12.1825
2.6 13.4637 13.4637
2.7 14.8797 14.8797
2.8 16.4446 16.4446
2.9 18.1741 18.1741
3 20.0855 20.0855
3.1 22.1979 22.198
3.2 24.5325 24.5325
3.3 27.1126 27.1126
3.4 29.964 29.9641
3.5 33.1154 33.1155
3.6 36.5981 36.5982
3.7 40.4472 40.4473
3.8 44.7011 44.7012
3.9 49.4023 49.4024
4 54.598 54.5982
4.1 60.3401 60.3403
4.2 66.6861 66.6863
4.3 73.6996 73.6998
4.4 81.4506 81.4509
4.5 90.0168 90.0171
4.6 99.484 99.4843
4.7 109.947 109.947
4.8 121.51 121.51
4.9 134.289 134.29
5 148.413 148.413
5.1 164.021 164.022
5.2 181.272 181.272
5.3 200.336 200.337
5.4 221.405 221.406
5.5 244.691 244.692
5.6 270.425 270.426
5.7 298.866 298.867
5.8 330.298 330.3
5.9 365.036 365.037
6 403.427 403.429
6.1 445.856 445.858
6.2 492.747 492.749
6.3 544.569 544.572
6.4 601.842 601.845
6.5 665.138 665.142
6.6 735.091 735.095
6.7 812.402 812.406
6.8 897.843 897.847
6.9 992.269 992.275
7 1096.63 1096.63
7.1 1211.96 1211.97
7.2 1339.42 1339.43
7.3 1480.29 1480.3
7.4 1635.98 1635.98
7.5 1808.03 1808.04
7.6 1998.18 1998.2
7.7 2208.33 2208.35
7.8 2440.59 2440.6
7.9 2697.27 2697.28
8 2980.94 2980.96
8.1 3294.45 3294.47
8.2 3640.93 3640.95
8.3 4023.85 4023.87
8.4 4447.04 4447.07
8.5 4914.74 4914.77
8.6 5431.62 5431.66
8.7 6002.87 6002.91
8.8 6634.2 6634.24
8.9 7331.92 7331.97
9 8103.03 8103.08
9.1 8955.23 8955.29
9.2 9897.06 9897.13
9.3 10937.9 10938
9.4 12088.3 12088.4
9.5 13359.6 13359.7
9.6 14764.7 14764.8
9.7 16317.5 16317.6
9.8 18033.6 18033.7
9.9 19930.2 19930.4
10 22026.3 22026.5
